file_path,emotion,augmented,original_file
data/processed\happy_enhanced\disco_disco.00013_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00013.wav
data/processed\happy_enhanced\disco_disco.00013_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00013.wav
data/processed\happy_enhanced\disco_disco.00013_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00013.wav
data/processed\happy_enhanced\disco_disco.00013_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00013.wav
data/processed\happy_enhanced\disco_disco.00014_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00014.wav
data/processed\happy_enhanced\disco_disco.00014_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00014.wav
data/processed\happy_enhanced\disco_disco.00014_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00014.wav
data/processed\happy_enhanced\disco_disco.00014_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00014.wav
data/processed\happy_enhanced\disco_disco.00014_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00014.wav
data/processed\happy_enhanced\disco_disco.00014_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00014.wav
data/processed\happy_enhanced\disco_disco.00014_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00014.wav
data/processed\happy_enhanced\disco_disco.00014_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00014.wav
data/processed\happy_enhanced\disco_disco.00014_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00014.wav
data/processed\happy_enhanced\disco_disco.00014_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00014.wav
data/processed\happy_enhanced\disco_disco.00015_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00015.wav
data/processed\happy_enhanced\disco_disco.00015_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00015.wav
data/processed\happy_enhanced\disco_disco.00015_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00015.wav
data/processed\happy_enhanced\disco_disco.00015_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00015.wav
data/processed\happy_enhanced\disco_disco.00015_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00015.wav
data/processed\happy_enhanced\disco_disco.00015_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00015.wav
data/processed\happy_enhanced\disco_disco.00015_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00015.wav
data/processed\happy_enhanced\disco_disco.00015_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00015.wav
data/processed\happy_enhanced\disco_disco.00015_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00015.wav
data/processed\happy_enhanced\disco_disco.00015_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00015.wav
data/processed\happy_enhanced\disco_disco.00016_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00016.wav
data/processed\happy_enhanced\disco_disco.00016_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00016.wav
data/processed\happy_enhanced\disco_disco.00016_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00016.wav
data/processed\happy_enhanced\disco_disco.00016_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00016.wav
data/processed\happy_enhanced\disco_disco.00016_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00016.wav
data/processed\happy_enhanced\disco_disco.00016_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00016.wav
data/processed\happy_enhanced\disco_disco.00016_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00016.wav
data/processed\happy_enhanced\disco_disco.00016_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00016.wav
data/processed\happy_enhanced\disco_disco.00016_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00016.wav
data/processed\happy_enhanced\disco_disco.00016_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00016.wav
data/processed\happy_enhanced\disco_disco.00017_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00017.wav
data/processed\happy_enhanced\disco_disco.00017_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00017.wav
data/processed\happy_enhanced\disco_disco.00017_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00017.wav
data/processed\happy_enhanced\disco_disco.00017_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00017.wav
data/processed\happy_enhanced\disco_disco.00017_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00017.wav
data/processed\happy_enhanced\disco_disco.00017_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00017.wav
data/processed\happy_enhanced\disco_disco.00017_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00017.wav
data/processed\happy_enhanced\disco_disco.00017_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00017.wav
data/processed\happy_enhanced\disco_disco.00017_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00017.wav
data/processed\happy_enhanced\disco_disco.00017_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00017.wav
data/processed\happy_enhanced\disco_disco.00018_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00018.wav
data/processed\happy_enhanced\disco_disco.00018_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00018.wav
data/processed\happy_enhanced\disco_disco.00018_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00018.wav
data/processed\happy_enhanced\disco_disco.00018_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00018.wav
data/processed\happy_enhanced\disco_disco.00018_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00018.wav
data/processed\happy_enhanced\disco_disco.00018_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00018.wav
data/processed\happy_enhanced\disco_disco.00018_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00018.wav
data/processed\happy_enhanced\disco_disco.00018_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00018.wav
data/processed\happy_enhanced\disco_disco.00018_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00018.wav
data/processed\happy_enhanced\disco_disco.00018_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00018.wav
data/processed\happy_enhanced\disco_disco.00019_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00019.wav
data/processed\happy_enhanced\disco_disco.00019_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00019.wav
data/processed\happy_enhanced\disco_disco.00019_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00019.wav
data/processed\happy_enhanced\disco_disco.00019_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00019.wav
data/processed\happy_enhanced\disco_disco.00019_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00019.wav
data/processed\happy_enhanced\disco_disco.00019_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00019.wav
data/processed\happy_enhanced\disco_disco.00019_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00019.wav
data/processed\happy_enhanced\disco_disco.00019_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00019.wav
data/processed\happy_enhanced\disco_disco.00019_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00019.wav
data/processed\happy_enhanced\disco_disco.00019_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00019.wav
data/processed\happy_enhanced\disco_disco.00020_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00020.wav
data/processed\happy_enhanced\disco_disco.00020_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00020.wav
data/processed\happy_enhanced\disco_disco.00020_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00020.wav
data/processed\happy_enhanced\disco_disco.00020_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00020.wav
data/processed\happy_enhanced\disco_disco.00020_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00020.wav
data/processed\happy_enhanced\disco_disco.00020_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00020.wav
data/processed\happy_enhanced\disco_disco.00020_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00020.wav
data/processed\happy_enhanced\disco_disco.00020_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00020.wav
data/processed\happy_enhanced\disco_disco.00020_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00020.wav
data/processed\happy_enhanced\disco_disco.00020_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00020.wav
data/processed\happy_enhanced\disco_disco.00021_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00021.wav
data/processed\happy_enhanced\disco_disco.00021_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00021.wav
data/processed\happy_enhanced\disco_disco.00021_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00021.wav
data/processed\happy_enhanced\disco_disco.00021_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00021.wav
data/processed\happy_enhanced\disco_disco.00021_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00021.wav
data/processed\happy_enhanced\disco_disco.00021_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00021.wav
data/processed\happy_enhanced\disco_disco.00021_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00021.wav
data/processed\happy_enhanced\disco_disco.00021_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00021.wav
data/processed\happy_enhanced\disco_disco.00021_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00021.wav
data/processed\happy_enhanced\disco_disco.00021_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00021.wav
data/processed\happy_enhanced\disco_disco.00022_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00022.wav
data/processed\happy_enhanced\disco_disco.00022_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00022.wav
data/processed\happy_enhanced\disco_disco.00022_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00022.wav
data/processed\happy_enhanced\disco_disco.00022_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00022.wav
data/processed\happy_enhanced\disco_disco.00022_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00022.wav
data/processed\happy_enhanced\disco_disco.00022_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00022.wav
data/processed\happy_enhanced\disco_disco.00022_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00022.wav
data/processed\happy_enhanced\disco_disco.00022_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00022.wav
data/processed\happy_enhanced\disco_disco.00022_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00022.wav
data/processed\happy_enhanced\disco_disco.00022_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00022.wav
data/processed\happy_enhanced\disco_disco.00023_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00023.wav
data/processed\happy_enhanced\disco_disco.00023_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00023.wav
data/processed\happy_enhanced\disco_disco.00023_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00023.wav
data/processed\happy_enhanced\disco_disco.00023_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00023.wav
data/processed\happy_enhanced\disco_disco.00023_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00023.wav
data/processed\happy_enhanced\disco_disco.00023_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00023.wav
data/processed\happy_enhanced\disco_disco.00023_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00023.wav
data/processed\happy_enhanced\disco_disco.00023_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00023.wav
data/processed\happy_enhanced\disco_disco.00023_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00023.wav
data/processed\happy_enhanced\disco_disco.00023_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00023.wav
data/processed\happy_enhanced\disco_disco.00024_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00024.wav
data/processed\happy_enhanced\disco_disco.00024_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00024.wav
data/processed\happy_enhanced\disco_disco.00024_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00024.wav
data/processed\happy_enhanced\disco_disco.00024_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00024.wav
data/processed\happy_enhanced\disco_disco.00024_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00024.wav
data/processed\happy_enhanced\disco_disco.00024_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00024.wav
data/processed\happy_enhanced\disco_disco.00024_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00024.wav
data/processed\happy_enhanced\disco_disco.00024_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00024.wav
data/processed\happy_enhanced\disco_disco.00024_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00024.wav
data/processed\happy_enhanced\disco_disco.00024_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00024.wav
data/processed\happy_enhanced\disco_disco.00025_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00025.wav
data/processed\happy_enhanced\disco_disco.00025_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00025.wav
data/processed\happy_enhanced\disco_disco.00025_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00025.wav
data/processed\happy_enhanced\disco_disco.00025_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00025.wav
data/processed\happy_enhanced\disco_disco.00025_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00025.wav
data/processed\happy_enhanced\disco_disco.00025_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00025.wav
data/processed\happy_enhanced\disco_disco.00025_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00025.wav
data/processed\happy_enhanced\disco_disco.00025_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00025.wav
data/processed\happy_enhanced\disco_disco.00025_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00025.wav
data/processed\happy_enhanced\disco_disco.00025_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00025.wav
data/processed\happy_enhanced\disco_disco.00026_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00026.wav
data/processed\happy_enhanced\disco_disco.00026_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00026.wav
data/processed\happy_enhanced\disco_disco.00026_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00026.wav
data/processed\happy_enhanced\disco_disco.00026_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00026.wav
data/processed\happy_enhanced\disco_disco.00026_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00026.wav
data/processed\happy_enhanced\disco_disco.00026_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00026.wav
data/processed\happy_enhanced\disco_disco.00026_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00026.wav
data/processed\happy_enhanced\disco_disco.00026_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00026.wav
data/processed\happy_enhanced\disco_disco.00026_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00026.wav
data/processed\happy_enhanced\disco_disco.00026_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00026.wav
data/processed\happy_enhanced\disco_disco.00027_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00027.wav
data/processed\happy_enhanced\disco_disco.00027_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00027.wav
data/processed\happy_enhanced\disco_disco.00027_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00027.wav
data/processed\happy_enhanced\disco_disco.00027_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00027.wav
data/processed\happy_enhanced\disco_disco.00027_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00027.wav
data/processed\happy_enhanced\disco_disco.00027_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00027.wav
data/processed\happy_enhanced\disco_disco.00027_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00027.wav
data/processed\happy_enhanced\disco_disco.00027_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00027.wav
data/processed\happy_enhanced\disco_disco.00027_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00027.wav
data/processed\happy_enhanced\disco_disco.00027_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00027.wav
data/processed\happy_enhanced\disco_disco.00028_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00028.wav
data/processed\happy_enhanced\disco_disco.00028_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00028.wav
data/processed\happy_enhanced\disco_disco.00028_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00028.wav
